f	Austė
f	Austėja
f	Aušvilė
f	Aušvyda
f	Aušvydė
f	Avita
f	Ąžuolė
m	Balandis
m	Balis
m	Balius
m	Baltazaras
m	Baltramiejus
m	Baltras
m	Baltrus
m	Balys
m	Bangis
m	Banguolis
m	Barintas
m	Baris
m	Barnabas
m	Bartas
m	Bartautas
m	Bartvydas
m	Barvydas
m	Bazilidas
m	Bazilijus
m	Beatas
m	Beiminas
m	Benadas
m	Benas
m	Benediktas
m	Benignas
m	Benis
m	Benitas
m	Benius
m	Benjaminas
m	Benonas
m	Benonis
m	Benvenutas
m	Berčius
m	Berkantas
m	Berkas
m	Bernardinas
m	Bernardas
m	Bertas
m	Bertautas
m	Bertis
m	Bertoldas
m	Beržas
m	Bijūnas
m	Birmantas
m	Bytautas
m	Blažiejus
m	Blažys
m	Bogumilas
m	Boleslavas
m	Boleslovas
m	Bolis
m	Bolius
m	Bolys
m	Bonas
m	Bonaventūras
m	Bonifacas
m	Bonifacijus
m	Bonitas
m	Bonius
m	Brigitas
m	Bronas
m	Bronis
m	Bronislavas
m	Bronislovas
m	Bronius
m	Bronys
m	Brunas
m	Brunonas
m	Budginas
m	Budvydas
m	Butautas
m	Butvydas
f	Balanda
f	Balbina
f	Baltija
f	Banga
f	Banguolė
f	Bara
f	Barbė
f	Barbora
f	Barė
f	Barnarda
f	Bartautė
f	Bartė
f	Bartvilė
f	Bazilė
f	Bazilija
f	Beata
f	Beatričė
f	Beatrisa
f	Bena
f	Benada
f	Benė
f	Benedikta
f	Benediktė
f	Benigna
f	Benita
f	Benjamina
f	Benona
f	Bergailė
f	Bernada
f	Bernadė
f	Bernadeta
f	Bernadina
f	Bernarda
f	Bernardė
f	Berta
f	Bertautė
f	Beta
f	Bijūnė
f	Birutė
f	Bitė
f	Bytautė
f	Blanda
f	Blandė
f	Blanka
f	Bogoslava
f	Bogumila
f	Boguslava
f	Boleslava
f	Boleslova
f	Bona
f	Bonaventūra
f	Bonifaca
f	Bonifacija
f	Bonita
f	Brigita
f	Bronė
f	Bronislava
f	Bronislova
f	Bruknė
f	Bruna
f	Brunhilda
f	Brunona
f	Budvilė
f	Butgailė
m	Charitonas
m	Chesus
m	Celestinas
m	Celinas
m	Cezaras
m	Cezarijus
m	Cezaris
f	Chimena
f	Cecilė
f	Cecilija
f	Celerina
f	Celestė
f	Celestina
f	Celina
f	Cezara
f	Cezarija
f	Cezė
f	Cilė
m	Česis
m	Česius
m	Česlovas
m	Česys
m	Čiogintas
m	Čiovydas
f	Česė
f	Česlava
f	Česlova
m	Dagnis
m	Dagnius
m	Daimantas
m	Daimas
m	Dainaras
m	Dainas
m	Dainis
m	Dainius
m	Dainoras
m	Dainys
m	Dalijus
m	Dalis
m	Dalius
m	Dalys
m	Damas
m	Damazas
m	Damianas
m	Damijonas
m	Danas
m	Dangiras
m	Dangiris
m	Dangirius
m	Dangis
m	Dangius
m	Danguolis
m	Danielas
m	Danielis
m	Danielius
m	Danis
m	Danius
m	Danys
m	Daras
m	Dargaudas
m	Darginas
m	Dargiras
m	Dargirdas
m	Dargiris
m	Dargis
m	Dargvilas
m	Darijus
m	Daris
m	Darius
m	Darmantas
m	Darminas
m	Darmintas
m	Dartautas
m	Darvilas
m	Darvinas
m	Darvydas
m	Dasijus
m	Daugailis
m	Daugantas
m	Daugardas
m	Daugas
m	Daugilas
m	Daugintas
m	Daugiras
m	Daugirdas
m	Daugis
m	Daugmantas
m	Daugotas
m	Daugvidas
m	Daugvilas
m	Daugvinas
m	Daugvydas
m	Daugys
m	Daujotas
m	Daukantas
m	Daukvydas
m	Daumantas
m	Daumilas
m	Daumintas
m	Dauras
m	Daurimas
m	Dauris
m	Daurius
m	Dautaras
m	Dautartas
m	Dauvydas
m	Davidas
m	Davis
m	Deboras
m	Deimantas
m	Deimantis
m	Deimas
m	Deimilas
m	Deimilis
m	Deimilius
m	Deiminas
m	Deimintas
m	Deimis
m	Deinaras
m	Deinas
m	Deinius
m	Deinoras
m	Deivaldas
m	Deivas
m	Deividas
m	Deivilas
m	Deivis
m	Deivius
m	Deivydas
m	Delfinas
m	Demas
m	Demetrijus
m	Demetris
m	Demetrius
m	Demis
m	Denas
m	Denis
m	Denius
m	Denys
m	Deodatas
m	Dianas
m	Didimas
m	Diegas
m	Diemedis
m	Dignas
m	Dijanas
m	Diodoras
m	Diomedas
m	Dionas
m	Dionizas
m	Dionyzas
m	Dirmantas
m	Dobilas
m	Domantas
m	Domas
m	Domilas
m	Domilis
m	Domingas
m	Domininkas
m	Domintas
m	Dominykas
m	Donaldas
m	Donardas
m	Donas
m	Donatas
m	Donis
m	Donius
m	Doras
